model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
cb,0,"1, 3, 6, 8, 9, 10",0.81006,0.80223,-0.00783,0.02969,,"[0.78770950, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
cb,0,"1, 3, 7, 8, 9, 10",0.81006,0.80223,-0.00783,0.0325,,"[0.78212291, 0.79329609, 0.77653631, 0.86592179, 0.79329609]"
cb,0,"1, 4, 5, 6, 7, 8",0.81006,0.80559,-0.00446,0.03048,,"[0.78770950, 0.79888268, 0.78770950, 0.86592179, 0.78770950]"
cb,0,"1, 4, 5, 6, 7, 9",0.81006,0.80223,-0.00783,0.03268,,"[0.78212291, 0.79888268, 0.77653631, 0.86592179, 0.78770950]"
cb,0,"1, 4, 5, 6, 7, 10",0.81006,0.79553,-0.01453,0.03561,,"[0.77094972, 0.78770950, 0.77653631, 0.86592179, 0.77653631]"
cb,0,"1, 4, 5, 6, 8, 9",0.81006,0.80335,-0.0067,0.03207,,"[0.77653631, 0.79888268, 0.78770950, 0.86592179, 0.78770950]"
cb,0,"1, 4, 5, 6, 8, 10",0.81006,0.80112,-0.00893,0.03326,,"[0.77653631, 0.79888268, 0.78212291, 0.86592179, 0.78212291]"
cb,0,"1, 4, 5, 6, 9, 10",0.81006,0.79218,-0.01788,0.03778,,"[0.76536313, 0.78770950, 0.76536313, 0.86592179, 0.77653631]"
cb,0,"1, 4, 5, 7, 8, 9",0.81006,0.80112,-0.00893,0.03579,,"[0.77653631, 0.78770950, 0.77653631, 0.87150838, 0.79329609]"
cb,0,"1, 4, 5, 7, 8, 10",0.81006,0.79665,-0.01341,0.03288,,"[0.76536313, 0.78770950, 0.78212291, 0.86033520, 0.78770950]"
cb,0,"1, 4, 5, 7, 9, 10",0.81006,0.79777,-0.01229,0.03728,,"[0.77094972, 0.78770950, 0.77653631, 0.87150838, 0.78212291]"
cb,0,"1, 4, 5, 8, 9, 10",0.81006,0.79553,-0.01453,0.03418,,"[0.76536313, 0.79888268, 0.77653631, 0.86033520, 0.77653631]"
cb,0,"1, 4, 6, 7, 8, 9",0.81006,0.8,-0.01005,0.01948,,"[0.79888268, 0.78770950, 0.78770950, 0.83798883, 0.78770950]"
cb,0,"1, 4, 6, 7, 8, 10",0.81006,0.80112,-0.00893,0.0189,,"[0.79888268, 0.78770950, 0.78770950, 0.83798883, 0.79329609]"
cb,0,"1, 4, 6, 7, 9, 10",0.81006,0.79888,-0.01117,0.01836,,"[0.79888268, 0.79329609, 0.77653631, 0.83240223, 0.79329609]"
cb,0,"1, 4, 6, 8, 9, 10",0.81006,0.8,-0.01005,0.01948,,"[0.79888268, 0.78770950, 0.78770950, 0.83798883, 0.78770950]"
cb,0,"1, 4, 7, 8, 9, 10",0.81006,0.8,-0.01005,0.01948,,"[0.79888268, 0.78770950, 0.78770950, 0.83798883, 0.78770950]"
cb,0,"1, 5, 6, 7, 8, 9",0.81006,0.8067,-0.00336,0.03112,,"[0.78770950, 0.81005587, 0.78212291, 0.86592179, 0.78770950]"
cb,0,"1, 5, 6, 7, 8, 10",0.81006,0.8067,-0.00336,0.03152,,"[0.78770950, 0.81005587, 0.79329609, 0.86592179, 0.77653631]"
cb,0,"1, 5, 6, 7, 9, 10",0.81006,0.8,-0.01005,0.03505,,"[0.79329609, 0.79888268, 0.76536313, 0.86592179, 0.77653631]"
cb,0,"1, 5, 6, 8, 9, 10",0.81006,0.80894,-0.00112,0.03006,,"[0.79888268, 0.81005587, 0.78770950, 0.86592179, 0.78212291]"
cb,0,"1, 5, 7, 8, 9, 10",0.81006,0.80559,-0.00446,0.03227,,"[0.79329609, 0.81005587, 0.77653631, 0.86592179, 0.78212291]"
cb,0,"1, 6, 7, 8, 9, 10",0.81006,0.80559,-0.00446,0.02769,,"[0.79888268, 0.78770950, 0.78770950, 0.86033520, 0.79329609]"
cb,0,"2, 3, 4, 5, 6, 7",0.81006,0.8,-0.01005,0.03027,,"[0.80446927, 0.78212291, 0.76536313, 0.85474860, 0.79329609]"
cb,0,"2, 3, 4, 5, 6, 8",0.81006,0.80447,-0.00558,0.03352,,"[0.80446927, 0.79888268, 0.76536313, 0.86592179, 0.78770950]"
cb,0,"2, 3, 4, 5, 6, 9",0.81006,0.8,-0.01005,0.02769,,"[0.80446927, 0.79329609, 0.76536313, 0.84916201, 0.78770950]"
cb,0,"2, 3, 4, 5, 6, 10",0.81006,0.80223,-0.00783,0.0284,,"[0.80446927, 0.79329609, 0.77094972, 0.85474860, 0.78770950]"
cb,0,"2, 3, 4, 5, 7, 8",0.81006,0.80782,-0.00224,0.03211,,"[0.81005587, 0.80446927, 0.77094972, 0.86592179, 0.78770950]"
cb,0,"2, 3, 4, 5, 7, 9",0.81006,0.80559,-0.00446,0.03265,,"[0.81005587, 0.79329609, 0.77094972, 0.86592179, 0.78770950]"
cb,0,"2, 3, 4, 5, 7, 10",0.81006,0.80447,-0.00558,0.03277,,"[0.81005587, 0.78212291, 0.77653631, 0.86592179, 0.78770950]"
cb,0,"2, 3, 4, 5, 8, 9",0.81006,0.80782,-0.00224,0.03211,,"[0.81005587, 0.80446927, 0.77094972, 0.86592179, 0.78770950]"
cb,0,"2, 3, 4, 5, 8, 10",0.81006,0.8067,-0.00336,0.03508,,"[0.81005587, 0.79888268, 0.77094972, 0.87150838, 0.78212291]"
cb,0,"2, 3, 4, 5, 9, 10",0.81006,0.80112,-0.00893,0.03031,,"[0.81005587, 0.78770950, 0.76536313, 0.85474860, 0.78770950]"
cb,0,"2, 3, 4, 6, 7, 8",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77653631, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 6, 7, 9",0.81006,0.79441,-0.01565,0.03006,,"[0.80446927, 0.77094972, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"2, 3, 4, 6, 7, 10",0.81006,0.7933,-0.01675,0.0308,,"[0.80446927, 0.77094972, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 6, 8, 9",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77653631, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 6, 8, 10",0.81006,0.79665,-0.01341,0.02969,,"[0.81005587, 0.77653631, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 6, 9, 10",0.81006,0.7933,-0.01675,0.0308,,"[0.80446927, 0.77094972, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 7, 8, 9",0.81006,0.79441,-0.01565,0.03128,,"[0.81005587, 0.77094972, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 7, 8, 10",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77094972, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 3, 4, 7, 9, 10",0.81006,0.79106,-0.019,0.0325,,"[0.80446927, 0.76536313, 0.77094972, 0.84916201, 0.76536313]"
cb,0,"2, 3, 4, 8, 9, 10",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77094972, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 3, 5, 6, 7, 8",0.81006,0.77765,-0.03241,0.02582,,"[0.77094972, 0.77653631, 0.75418994, 0.82681564, 0.75977654]"
cb,0,"2, 3, 5, 6, 7, 9",0.81006,0.8,-0.01005,0.03188,,"[0.81005587, 0.78212291, 0.75977654, 0.85474860, 0.79329609]"
cb,0,"2, 3, 5, 6, 7, 10",0.81006,0.8,-0.01005,0.027,,"[0.81564246, 0.78770950, 0.76536313, 0.84357542, 0.78770950]"
cb,0,"2, 3, 5, 6, 8, 9",0.81006,0.79777,-0.01229,0.02857,,"[0.80446927, 0.78770950, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"2, 3, 5, 6, 8, 10",0.81006,0.79777,-0.01229,0.02653,,"[0.81005587, 0.78770950, 0.77094972, 0.84357542, 0.77653631]"
cb,0,"2, 3, 5, 6, 9, 10",0.81006,0.79888,-0.01117,0.02448,,"[0.81564246, 0.78770950, 0.77094972, 0.83798883, 0.78212291]"
cb,0,"2, 3, 5, 7, 8, 9",0.81006,0.8,-0.01005,0.02943,,"[0.81564246, 0.78770950, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"2, 3, 5, 7, 8, 10",0.81006,0.79665,-0.01341,0.02563,,"[0.79888268, 0.79329609, 0.77653631, 0.84357542, 0.77094972]"
cb,0,"2, 3, 5, 7, 9, 10",0.81006,0.79888,-0.01117,0.02691,,"[0.81564246, 0.78212291, 0.77094972, 0.84357542, 0.78212291]"
cb,0,"2, 3, 5, 8, 9, 10",0.81006,0.79777,-0.01229,0.03284,,"[0.81005587, 0.78770950, 0.75977654, 0.85474860, 0.77653631]"
cb,0,"2, 3, 6, 7, 8, 9",0.81006,0.79553,-0.01453,0.03231,,"[0.80446927, 0.76536313, 0.77653631, 0.85474860, 0.77653631]"
cb,0,"2, 3, 6, 7, 8, 10",0.81006,0.7933,-0.01675,0.03019,,"[0.79888268, 0.76536313, 0.78212291, 0.84916201, 0.77094972]"
cb,0,"2, 3, 6, 7, 9, 10",0.81006,0.79553,-0.01453,0.0325,,"[0.80446927, 0.76536313, 0.78212291, 0.85474860, 0.77094972]"
cb,0,"2, 3, 6, 8, 9, 10",0.81006,0.79665,-0.01341,0.03132,,"[0.80446927, 0.77653631, 0.77653631, 0.85474860, 0.77094972]"
cb,0,"2, 3, 7, 8, 9, 10",0.81006,0.7933,-0.01675,0.031,,"[0.80446927, 0.77094972, 0.77653631, 0.84916201, 0.76536313]"
cb,0,"2, 4, 5, 6, 7, 8",0.81006,0.8,-0.01005,0.03626,,"[0.78770950, 0.78770950, 0.77094972, 0.87150838, 0.78212291]"
cb,0,"2, 4, 5, 6, 7, 9",0.81006,0.80112,-0.00893,0.03472,,"[0.80446927, 0.78212291, 0.76536313, 0.86592179, 0.78770950]"
cb,0,"2, 4, 5, 6, 7, 10",0.81006,0.80782,-0.00224,0.0299,,"[0.80446927, 0.79329609, 0.78212291, 0.86592179, 0.79329609]"
cb,0,"2, 4, 5, 6, 8, 9",0.81006,0.80223,-0.00783,0.0349,,"[0.79888268, 0.80446927, 0.76536313, 0.86592179, 0.77653631]"
cb,0,"2, 4, 5, 6, 8, 10",0.81006,0.80559,-0.00446,0.03227,,"[0.79888268, 0.80446927, 0.77094972, 0.86592179, 0.78770950]"
cb,0,"2, 4, 5, 6, 9, 10",0.81006,0.80335,-0.0067,0.03377,,"[0.80446927, 0.79329609, 0.76536313, 0.86592179, 0.78770950]"
cb,0,"2, 4, 5, 7, 8, 9",0.81006,0.80782,-0.00224,0.02926,,"[0.81564246, 0.79888268, 0.77653631, 0.86033520, 0.78770950]"
cb,0,"2, 4, 5, 7, 8, 10",0.81006,0.80559,-0.00446,0.02986,,"[0.81005587, 0.79888268, 0.77653631, 0.86033520, 0.78212291]"
cb,0,"2, 4, 5, 7, 9, 10",0.81006,0.80447,-0.00558,0.02935,,"[0.80446927, 0.79329609, 0.77653631, 0.86033520, 0.78770950]"
cb,0,"2, 4, 5, 8, 9, 10",0.81006,0.80559,-0.00446,0.03433,,"[0.80446927, 0.79329609, 0.77653631, 0.87150838, 0.78212291]"
cb,0,"2, 4, 6, 7, 8, 9",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77653631, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 4, 6, 7, 8, 10",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77653631, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 4, 6, 7, 9, 10",0.81006,0.79218,-0.01788,0.03168,,"[0.80446927, 0.77094972, 0.77094972, 0.84916201, 0.76536313]"
cb,0,"2, 4, 6, 8, 9, 10",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77653631, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 4, 7, 8, 9, 10",0.81006,0.79553,-0.01453,0.03052,,"[0.81005587, 0.77094972, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 5, 6, 7, 8, 9",0.81006,0.80112,-0.00893,0.03472,,"[0.80446927, 0.78212291, 0.76536313, 0.86592179, 0.78770950]"
cb,0,"2, 5, 6, 7, 8, 10",0.81006,0.79553,-0.01453,0.02563,,"[0.79888268, 0.78212291, 0.78212291, 0.84357542, 0.77094972]"
cb,0,"2, 5, 6, 7, 9, 10",0.81006,0.79777,-0.01229,0.02582,,"[0.81564246, 0.78212291, 0.76536313, 0.83798883, 0.78770950]"
cb,0,"2, 5, 6, 8, 9, 10",0.81006,0.79665,-0.01341,0.03307,,"[0.79329609, 0.78212291, 0.76536313, 0.86033520, 0.78212291]"
cb,0,"2, 5, 7, 8, 9, 10",0.81006,0.79665,-0.01341,0.02611,,"[0.80446927, 0.78770950, 0.77094972, 0.84357542, 0.77653631]"
cb,0,"2, 6, 7, 8, 9, 10",0.81006,0.79665,-0.01341,0.02862,,"[0.80446927, 0.78212291, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"3, 4, 5, 6, 7, 8",0.81006,0.80223,-0.00783,0.0349,,"[0.77653631, 0.80446927, 0.76536313, 0.86592179, 0.79888268]"
cb,0,"3, 4, 5, 6, 7, 9",0.81006,0.80559,-0.00446,0.03522,,"[0.79329609, 0.79888268, 0.76536313, 0.87150838, 0.79888268]"
cb,0,"3, 4, 5, 6, 7, 10",0.81006,0.80559,-0.00446,0.03227,,"[0.78770950, 0.80446927, 0.77094972, 0.86592179, 0.79888268]"
cb,0,"3, 4, 5, 6, 8, 9",0.81006,0.80335,-0.0067,0.03487,,"[0.78770950, 0.80446927, 0.75977654, 0.86592179, 0.79888268]"
cb,0,"3, 4, 5, 6, 8, 10",0.81006,0.80559,-0.00446,0.03522,,"[0.79888268, 0.79329609, 0.76536313, 0.87150838, 0.79888268]"
cb,0,"3, 4, 5, 6, 9, 10",0.81006,0.80782,-0.00224,0.03472,,"[0.79888268, 0.80446927, 0.76536313, 0.87150838, 0.79888268]"
cb,0,"3, 4, 5, 7, 8, 9",0.81006,0.80447,-0.00558,0.03854,,"[0.79329609, 0.80446927, 0.76536313, 0.87709497, 0.78212291]"
cb,0,"3, 4, 5, 7, 8, 10",0.81006,0.81006,0.0,0.03739,,"[0.79888268, 0.80446927, 0.78212291, 0.88268156, 0.78212291]"
cb,0,"3, 4, 5, 7, 9, 10",0.81006,0.81229,0.00222,0.03665,,"[0.80446927, 0.80446927, 0.77653631, 0.88268156, 0.79329609]"
cb,0,"3, 4, 5, 8, 9, 10",0.81006,0.8067,-0.00336,0.03418,,"[0.79329609, 0.80446927, 0.77094972, 0.87150838, 0.79329609]"
cb,0,"3, 4, 6, 7, 8, 9",0.81006,0.7933,-0.01675,0.02178,,"[0.79888268, 0.78770950, 0.77094972, 0.83240223, 0.77653631]"
cb,0,"3, 4, 6, 7, 8, 10",0.81006,0.7933,-0.01675,0.02178,,"[0.79888268, 0.78770950, 0.77094972, 0.83240223, 0.77653631]"
cb,0,"3, 4, 6, 7, 9, 10",0.81006,0.78771,-0.02234,0.02422,,"[0.79888268, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,0,"3, 4, 6, 8, 9, 10",0.81006,0.7933,-0.01675,0.02178,,"[0.79888268, 0.78770950, 0.77094972, 0.83240223, 0.77653631]"
cb,0,"3, 4, 7, 8, 9, 10",0.81006,0.79777,-0.01229,0.03006,,"[0.79888268, 0.78770950, 0.77094972, 0.85474860, 0.77653631]"
cb,0,"3, 5, 6, 7, 8, 9",0.81006,0.8,-0.01005,0.03433,,"[0.78770950, 0.79888268, 0.75418994, 0.86033520, 0.79888268]"
cb,0,"3, 5, 6, 7, 8, 10",0.81006,0.8067,-0.00336,0.02969,,"[0.79329609, 0.81005587, 0.77094972, 0.86033520, 0.79888268]"
cb,0,"3, 5, 6, 7, 9, 10",0.81006,0.80447,-0.00558,0.03426,,"[0.79888268, 0.79888268, 0.75977654, 0.86592179, 0.79888268]"
cb,0,"3, 5, 6, 8, 9, 10",0.81006,0.79665,-0.01341,0.03052,,"[0.79329609, 0.79888268, 0.75418994, 0.84916201, 0.78770950]"
cb,0,"3, 5, 7, 8, 9, 10",0.81006,0.80112,-0.00893,0.03561,,"[0.79329609, 0.80446927, 0.75977654, 0.86592179, 0.78212291]"
cb,0,"3, 6, 7, 8, 9, 10",0.81006,0.7933,-0.01675,0.02235,,"[0.79888268, 0.78770950, 0.76536313, 0.83240223, 0.78212291]"
cb,0,"4, 5, 6, 7, 8, 9",0.81006,0.79777,-0.01229,0.03322,,"[0.77653631, 0.79888268, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"4, 5, 6, 7, 8, 10",0.81006,0.79888,-0.01117,0.03219,,"[0.77653631, 0.79888268, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"4, 5, 6, 7, 9, 10",0.81006,0.80335,-0.0067,0.03006,,"[0.78212291, 0.80446927, 0.77653631, 0.86033520, 0.79329609]"
cb,0,"4, 5, 6, 8, 9, 10",0.81006,0.79888,-0.01117,0.03219,,"[0.77653631, 0.79888268, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"4, 5, 7, 8, 9, 10",0.81006,0.80335,-0.0067,0.02901,,"[0.78770950, 0.79888268, 0.78770950, 0.86033520, 0.78212291]"
cb,0,"4, 6, 7, 8, 9, 10",0.81006,0.79777,-0.01229,0.01948,,"[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
cb,0,"5, 6, 7, 8, 9, 10",0.81006,0.80223,-0.00783,0.03092,,"[0.78770950, 0.80446927, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 4, 5, 6, 7",0.81006,0.80223,-0.00783,0.03132,,"[0.79329609, 0.79888268, 0.76536313, 0.86033520, 0.79329609]"
cb,0,"1, 2, 3, 4, 5, 6, 8",0.81006,0.80559,-0.00446,0.03108,,"[0.79888268, 0.81005587, 0.76536313, 0.86033520, 0.79329609]"
cb,0,"1, 2, 3, 4, 5, 6, 9",0.81006,0.80112,-0.00893,0.03211,,"[0.78770950, 0.80446927, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 4, 5, 6, 10",0.81006,0.80223,-0.00783,0.03152,,"[0.79888268, 0.79888268, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 4, 5, 7, 8",0.81006,0.80894,-0.00112,0.02943,,"[0.80446927, 0.79888268, 0.78212291, 0.86592179, 0.79329609]"
cb,0,"1, 2, 3, 4, 5, 7, 9",0.81006,0.80335,-0.0067,0.03265,,"[0.79888268, 0.78770950, 0.77094972, 0.86592179, 0.79329609]"
cb,0,"1, 2, 3, 4, 5, 7, 10",0.81006,0.80335,-0.0067,0.02857,,"[0.78770950, 0.79329609, 0.78770950, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 4, 5, 8, 9",0.81006,0.80223,-0.00783,0.03363,,"[0.79329609, 0.79329609, 0.76536313, 0.86592179, 0.79329609]"
cb,0,"1, 2, 3, 4, 5, 8, 10",0.81006,0.80447,-0.00558,0.03019,,"[0.80446927, 0.79888268, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 4, 5, 9, 10",0.81006,0.80223,-0.00783,0.03382,,"[0.79329609, 0.79888268, 0.76536313, 0.86592179, 0.78770950]"
cb,0,"1, 2, 3, 4, 6, 7, 8",0.81006,0.80112,-0.00893,0.02818,,"[0.80446927, 0.78212291, 0.78212291, 0.85474860, 0.78212291]"
cb,0,"1, 2, 3, 4, 6, 7, 9",0.81006,0.80112,-0.00893,0.02751,,"[0.79888268, 0.78212291, 0.78212291, 0.85474860, 0.78770950]"
cb,0,"1, 2, 3, 4, 6, 7, 10",0.81006,0.8,-0.01005,0.02835,,"[0.79888268, 0.77653631, 0.78770950, 0.85474860, 0.78212291]"
cb,0,"1, 2, 3, 4, 6, 8, 9",0.81006,0.80335,-0.0067,0.02381,,"[0.80446927, 0.78770950, 0.78770950, 0.84916201, 0.78770950]"
cb,0,"1, 2, 3, 4, 6, 8, 10",0.81006,0.80335,-0.0067,0.02677,,"[0.80446927, 0.78770950, 0.78212291, 0.85474860, 0.78770950]"
cb,0,"1, 2, 3, 4, 6, 9, 10",0.81006,0.79777,-0.01229,0.02606,,"[0.79329609, 0.78212291, 0.78212291, 0.84916201, 0.78212291]"
cb,0,"1, 2, 3, 4, 7, 8, 9",0.81006,0.80223,-0.00783,0.02463,,"[0.80446927, 0.78212291, 0.78770950, 0.84916201, 0.78770950]"
cb,0,"1, 2, 3, 4, 7, 8, 10",0.81006,0.8,-0.01005,0.0263,,"[0.80446927, 0.77653631, 0.78212291, 0.84916201, 0.78770950]"
cb,0,"1, 2, 3, 4, 7, 9, 10",0.81006,0.79888,-0.01117,0.02935,,"[0.79888268, 0.77094972, 0.78770950, 0.85474860, 0.78212291]"
cb,0,"1, 2, 3, 4, 8, 9, 10",0.81006,0.8,-0.01005,0.02273,,"[0.79888268, 0.78212291, 0.79329609, 0.84357542, 0.78212291]"
cb,0,"1, 2, 3, 5, 6, 7, 8",0.81006,0.8,-0.01005,0.03027,,"[0.80446927, 0.79329609, 0.76536313, 0.85474860, 0.78212291]"
cb,0,"1, 2, 3, 5, 6, 7, 9",0.81006,0.80112,-0.00893,0.03211,,"[0.79888268, 0.79888268, 0.76536313, 0.86033520, 0.78212291]"
cb,0,"1, 2, 3, 5, 6, 7, 10",0.81006,0.79665,-0.01341,0.02773,,"[0.79329609, 0.79329609, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"1, 2, 3, 5, 6, 8, 9",0.81006,0.80112,-0.00893,0.03268,,"[0.79329609, 0.79888268, 0.75977654, 0.86033520, 0.79329609]"
cb,0,"1, 2, 3, 5, 6, 8, 10",0.81006,0.80223,-0.00783,0.02773,,"[0.79888268, 0.79888268, 0.78212291, 0.85474860, 0.77653631]"
cb,0,"1, 2, 3, 5, 6, 9, 10",0.81006,0.8,-0.01005,0.03128,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"1, 2, 3, 5, 7, 8, 9",0.81006,0.80894,-0.00112,0.02857,,"[0.79888268, 0.79329609, 0.79329609, 0.86592179, 0.79329609]"
cb,0,"1, 2, 3, 5, 7, 8, 10",0.81006,0.80112,-0.00893,0.02563,,"[0.80446927, 0.78770950, 0.78770950, 0.84916201, 0.77653631]"
cb,0,"1, 2, 3, 5, 7, 9, 10",0.81006,0.8,-0.01005,0.03048,,"[0.78212291, 0.79329609, 0.78212291, 0.86033520, 0.78212291]"
cb,0,"1, 2, 3, 5, 8, 9, 10",0.81006,0.8,-0.01005,0.03128,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"1, 2, 3, 6, 7, 8, 9",0.81006,0.80335,-0.0067,0.03048,,"[0.80446927, 0.77094972, 0.79329609, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 6, 7, 8, 10",0.81006,0.79553,-0.01453,0.03288,,"[0.80446927, 0.75977654, 0.78212291, 0.85474860, 0.77653631]"
cb,0,"1, 2, 3, 6, 7, 9, 10",0.81006,0.79777,-0.01229,0.03265,,"[0.79329609, 0.76536313, 0.78770950, 0.86033520, 0.78212291]"
cb,0,"1, 2, 3, 6, 8, 9, 10",0.81006,0.8,-0.01005,0.02835,,"[0.79888268, 0.78212291, 0.78770950, 0.85474860, 0.77653631]"
cb,0,"1, 2, 3, 7, 8, 9, 10",0.81006,0.79777,-0.01229,0.03048,,"[0.79888268, 0.76536313, 0.78770950, 0.85474860, 0.78212291]"
cb,0,"1, 2, 4, 5, 6, 7, 8",0.81006,0.80223,-0.00783,0.03288,,"[0.79888268, 0.80446927, 0.75977654, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 5, 6, 7, 9",0.81006,0.80223,-0.00783,0.03132,,"[0.79329609, 0.79888268, 0.76536313, 0.86033520, 0.79329609]"
cb,0,"1, 2, 4, 5, 6, 7, 10",0.81006,0.80112,-0.00893,0.03211,,"[0.79888268, 0.79888268, 0.76536313, 0.86033520, 0.78212291]"
cb,0,"1, 2, 4, 5, 6, 8, 9",0.81006,0.80447,-0.00558,0.031,,"[0.79888268, 0.80446927, 0.76536313, 0.86033520, 0.79329609]"
cb,0,"1, 2, 4, 5, 6, 8, 10",0.81006,0.80335,-0.0067,0.03148,,"[0.79888268, 0.80446927, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 5, 6, 9, 10",0.81006,0.80335,-0.0067,0.03148,,"[0.80446927, 0.79888268, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 5, 7, 8, 9",0.81006,0.80335,-0.0067,0.03006,,"[0.79888268, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
cb,0,"1, 2, 4, 5, 7, 8, 10",0.81006,0.80335,-0.0067,0.02558,,"[0.80446927, 0.80446927, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"1, 2, 4, 5, 7, 9, 10",0.81006,0.80335,-0.0067,0.03027,,"[0.79888268, 0.79888268, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 5, 8, 9, 10",0.81006,0.80559,-0.00446,0.02901,,"[0.79888268, 0.80446927, 0.77653631, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 6, 7, 8, 9",0.81006,0.80223,-0.00783,0.02563,,"[0.81005587, 0.78212291, 0.78212291, 0.84916201, 0.78770950]"
cb,0,"1, 2, 4, 6, 7, 8, 10",0.81006,0.80223,-0.00783,0.02563,,"[0.81005587, 0.78770950, 0.78212291, 0.84916201, 0.78212291]"
cb,0,"1, 2, 4, 6, 7, 9, 10",0.81006,0.79777,-0.01229,0.02901,,"[0.79329609, 0.78212291, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"1, 2, 4, 6, 8, 9, 10",0.81006,0.79888,-0.01117,0.02317,,"[0.79888268, 0.78770950, 0.78212291, 0.84357542, 0.78212291]"
cb,0,"1, 2, 4, 7, 8, 9, 10",0.81006,0.8,-0.01005,0.02582,,"[0.79888268, 0.77653631, 0.79329609, 0.84916201, 0.78212291]"
cb,0,"1, 2, 5, 6, 7, 8, 9",0.81006,0.80112,-0.00893,0.03172,,"[0.79888268, 0.79329609, 0.76536313, 0.86033520, 0.78770950]"
cb,0,"1, 2, 5, 6, 7, 8, 10",0.81006,0.8,-0.01005,0.02879,,"[0.79888268, 0.79329609, 0.77653631, 0.85474860, 0.77653631]"
cb,0,"1, 2, 5, 6, 7, 9, 10",0.81006,0.80223,-0.00783,0.03052,,"[0.79329609, 0.79888268, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"1, 2, 5, 6, 8, 9, 10",0.81006,0.80335,-0.0067,0.03068,,"[0.80446927, 0.79888268, 0.77653631, 0.86033520, 0.77653631]"
cb,0,"1, 2, 5, 7, 8, 9, 10",0.81006,0.80447,-0.00558,0.02914,,"[0.79888268, 0.79888268, 0.77653631, 0.86033520, 0.78770950]"
cb,0,"1, 2, 6, 7, 8, 9, 10",0.81006,0.8,-0.01005,0.02879,,"[0.79888268, 0.77653631, 0.79329609, 0.85474860, 0.77653631]"
cb,0,"1, 3, 4, 5, 6, 7, 8",0.81006,0.80335,-0.0067,0.04066,,"[0.78212291, 0.78212291, 0.77094972, 0.88268156, 0.79888268]"
cb,0,"1, 3, 4, 5, 6, 7, 9",0.81006,0.79553,-0.01453,0.03682,,"[0.77653631, 0.78212291, 0.75977654, 0.86592179, 0.79329609]"
cb,0,"1, 3, 4, 5, 6, 7, 10",0.81006,0.79888,-0.01117,0.03756,,"[0.77653631, 0.79329609, 0.76536313, 0.87150838, 0.78770950]"
